SL_um,pCa,normalized_force,force_percent_max,pCa50,hill_coefficient
2.0,5.137074148296593,0.7448712579739467,74.48712579739467,5.4142831239952685,1.6785958240816417
2.0,5.140480961923847,0.7423608337872215,74.23608337872216,5.4142831239952685,1.6785958240816417
2.0,5.143887775551102,0.7398343353160967,73.98343353160966,5.4142831239952685,1.6785958240816417
2.0,5.147294589178356,0.7372918288107785,73.72918288107785,5.4142831239952685,1.6785958240816417
2.0,5.150701402805611,0.7347333841566841,73.47333841566841,5.4142831239952685,1.6785958240816417
2.0,5.154108216432865,0.7321590748987941,73.21590748987941,5.4142831239952685,1.6785958240816417
2.0,5.157515030060121,0.7295689782646215,72.95689782646215,5.4142831239952685,1.6785958240816417
2.0,5.160921843687375,0.7269631751857646,72.69631751857646,5.4142831239952685,1.6785958240816417
2.0,5.16432865731463,0.7243417503179889,72.43417503179889,5.4142831239952685,1.6785958240816417
2.0,5.167735470941884,0.7217047920598201,72.170479205982,5.4142831239952685,1.6785958240816417
2.0,5.171142284569139,0.7190523925695934,71.90523925695935,5.4142831239952685,1.6785958240816417
2.0,5.174549098196393,0.7163846477809299,71.638464778093,5.4142831239952685,1.6785958240816417
2.0,5.177955911823648,0.7137016574166024,71.37016574166024,5.4142831239952685,1.6785958240816417
2.0,5.181362725450902,0.7110035250007525,71.10035250007525,5.4142831239952685,1.6785958240816417
2.0,5.1847695390781565,0.7082903578694268,70.82903578694268,5.4142831239952685,1.6785958240816417
2.0,5.188176352705411,0.7055622671793957,70.55622671793958,5.4142831239952685,1.6785958240816417
2.0,5.1915831663326655,0.7028193679152247,70.28193679152247,5.4142831239952685,1.6785958240816417
2.0,5.19498997995992,0.7000617788945609,70.00617788945608,5.4142831239952685,1.6785958240816417
2.0,5.198396793587174,0.6972896227716107,69.72896227716106,5.4142831239952685,1.6785958240816417
2.0,5.201803607214429,0.694503026038772,69.4503026038772,5.4142831239952685,1.6785958240816417
2.0,5.205210420841683,0.6917021190263958,69.17021190263958,5.4142831239952685,1.6785958240816417
2.0,5.208617234468938,0.6888870359006499,68.88870359006499,5.4142831239952685,1.6785958240816417
2.0,5.212024048096192,0.6860579146594561,68.60579146594561,5.4142831239952685,1.6785958240816417
2.0,5.215430861723447,0.683214897126478,68.3214897126478,5.4142831239952685,1.6785958240816417
2.0,5.218837675350701,0.6803581289431356,68.03581289431357,5.4142831239952685,1.6785958240816417
2.0,5.222244488977956,0.6774877595586238,67.74877595586238,5.4142831239952685,1.6785958240816417
2.0,5.22565130260521,0.6746039422179153,67.46039422179153,5.4142831239952685,1.6785958240816417
2.0,5.229058116232465,0.6717068339477283,67.17068339477284,5.4142831239952685,1.6785958240816417
2.0,5.232464929859719,0.6687965955404426,66.87965955404425,5.4142831239952685,1.6785958240816417
2.0,5.235871743486974,0.6658733915359467,66.58733915359467,5.4142831239952685,1.6785958240816417
2.0,5.239278557114228,0.6629373902014042,66.29373902014042,5.4142831239952685,1.6785958240816417
2.0,5.2426853707414836,0.6599887635089242,65.99887635089242,5.4142831239952685,1.6785958240816417
2.0,5.246092184368738,0.6570276871111335,65.70276871111335,5.4142831239952685,1.6785958240816417
2.0,5.2494989979959925,0.6540543403146237,65.40543403146238,5.4142831239952685,1.6785958240816417
2.0,5.252905811623247,0.6510689060512923,65.10689060512924,5.4142831239952685,1.6785958240816417
2.0,5.2563126252505015,0.64807157084755,64.80715708475499,5.4142831239952685,1.6785958240816417
2.0,5.259719438877756,0.6450625247914052,64.50625247914053,5.4142831239952685,1.6785958240816417
2.0,5.26312625250501,0.6420419614974197,64.20419614974196,5.4142831239952685,1.6785958240816417
2.0,5.266533066132265,0.6390100780695358,63.90100780695358,5.4142831239952685,1.6785958240816417
2.0,5.269939879759519,0.6359670750617835,63.596707506178355,5.4142831239952685,1.6785958240816417
2.0,5.273346693386774,0.6329131564368654,63.29131564368654,5.4142831239952685,1.6785958240816417
2.0,5.276753507014028,0.6298485295226343,62.984852952263424,5.4142831239952685,1.6785958240816417
2.0,5.280160320641283,0.6267734049664673,62.67734049664673,5.4142831239952685,1.6785958240816417
2.0,5.283567134268537,0.6236879966875514,62.36879966875514,5.4142831239952685,1.6785958240816417
2.0,5.286973947895792,0.6205925218270927,62.059252182709265,5.4142831239952685,1.6785958240816417
2.0,5.290380761523046,0.6174872006964655,61.748720069646545,5.4142831239952685,1.6785958240816417
2.0,5.293787575150301,0.6143722567233209,61.43722567233208,5.4142831239952685,1.6785958240816417
2.0,5.297194388777555,0.6112479163956719,61.12479163956719,5.4142831239952685,1.6785958240816417
2.0,5.30060120240481,0.6081144092039805,60.811440920398056,5.4142831239952685,1.6785958240816417
2.0,5.304008016032064,0.6049719675812704,60.49719675812704,5.4142831239952685,1.6785958240816417
2.0,5.307414829659319,0.6018208268412902,60.18208268412902,5.4142831239952685,1.6785958240816417
2.0,5.310821643286573,0.5986612251147597,59.86612251147597,5.4142831239952685,1.6785958240816417
2.0,5.314228456913828,0.5954934032837264,59.54934032837264,5.4142831239952685,1.6785958240816417
2.0,5.317635270541082,0.5923176049140674,59.23176049140674,5.4142831239952685,1.6785958240816417
2.0,5.321042084168337,0.5891340761861719,58.913407618617185,5.4142831239952685,1.6785958240816417
